[Fri, 24 Jul 15 15:22:21 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'profiles' AND `TABLE_SCHEMA` = DATABASE()
[Fri, 24 Jul 15 15:22:21 +0200][INFO] DESCRIBE `profiles`
[Fri, 24 Jul 15 15:22:22 +0200][INFO] SELECT `profiles`.`uid`, `profiles`.`pid`, `profiles`.`tstamp`, `profiles`.`crdate`, `profiles`.`cruser_id`, `profiles`.`deleted`, `profiles`.`hidden`, `profiles`.`title` FROM `profiles` WHERE `profiles`.`deleted` = 0 AND `profiles`.`hidden` = 0
[Fri, 24 Jul 15 17:41:38 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'languages' AND `TABLE_SCHEMA` = DATABASE()
[Fri, 24 Jul 15 17:41:38 +0200][INFO] DESCRIBE `languages`
[Fri, 24 Jul 15 17:41:38 +0200][INFO] SELECT `languages`.`uid`, `languages`.`pid`, `languages`.`tstamp`, `languages`.`crdate`, `languages`.`cruser_id`, `languages`.`deleted`, `languages`.`hidden`, `languages`.`title`, `languages`.`shorttitle` FROM `languages` WHERE `languages`.`deleted` = :deleted AND `languages`.`hidden` = :hidden
[Fri, 24 Jul 15 17:41:43 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'languages' AND `TABLE_SCHEMA` = DATABASE()
[Fri, 24 Jul 15 17:41:43 +0200][INFO] DESCRIBE `languages`
[Fri, 24 Jul 15 17:41:43 +0200][INFO] SELECT `languages`.`uid`, `languages`.`pid`, `languages`.`tstamp`, `languages`.`crdate`, `languages`.`cruser_id`, `languages`.`deleted`, `languages`.`hidden`, `languages`.`title`, `languages`.`shorttitle` FROM `languages` WHERE `languages`.`deleted` = :deleted AND `languages`.`hidden` = :hidden
[Fri, 24 Jul 15 17:42:30 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'languages' AND `TABLE_SCHEMA` = DATABASE()
[Fri, 24 Jul 15 17:42:30 +0200][INFO] DESCRIBE `languages`
[Fri, 24 Jul 15 17:42:30 +0200][INFO] SELECT `languages`.`uid`, `languages`.`pid`, `languages`.`tstamp`, `languages`.`crdate`, `languages`.`cruser_id`, `languages`.`deleted`, `languages`.`hidden`, `languages`.`title`, `languages`.`shorttitle` FROM `languages` WHERE `languages`.`deleted` = :deleted AND `languages`.`hidden` = :hidden
[Fri, 24 Jul 15 17:43:26 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'languages' AND `TABLE_SCHEMA` = DATABASE()
[Fri, 24 Jul 15 17:43:26 +0200][INFO] DESCRIBE `languages`
[Fri, 24 Jul 15 17:43:26 +0200][INFO] SELECT `languages`.`uid`, `languages`.`pid`, `languages`.`tstamp`, `languages`.`crdate`, `languages`.`cruser_id`, `languages`.`deleted`, `languages`.`hidden`, `languages`.`title`, `languages`.`shorttitle` FROM `languages` WHERE `languages`.`deleted` = :deleted AND `languages`.`hidden` = :hidden
[Fri, 24 Jul 15 17:43:56 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'languages' AND `TABLE_SCHEMA` = DATABASE()
[Fri, 24 Jul 15 17:43:56 +0200][INFO] DESCRIBE `languages`
[Fri, 24 Jul 15 17:43:56 +0200][INFO] SELECT `languages`.`uid`, `languages`.`pid`, `languages`.`tstamp`, `languages`.`crdate`, `languages`.`cruser_id`, `languages`.`deleted`, `languages`.`hidden`, `languages`.`title`, `languages`.`shorttitle` FROM `languages` WHERE `languages`.`deleted` = :deleted AND `languages`.`hidden` = :hidden
[Fri, 24 Jul 15 17:43:58 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'languages' AND `TABLE_SCHEMA` = DATABASE()
[Fri, 24 Jul 15 17:43:58 +0200][INFO] DESCRIBE `languages`
[Fri, 24 Jul 15 17:43:58 +0200][INFO] SELECT `languages`.`uid`, `languages`.`pid`, `languages`.`tstamp`, `languages`.`crdate`, `languages`.`cruser_id`, `languages`.`deleted`, `languages`.`hidden`, `languages`.`title`, `languages`.`shorttitle` FROM `languages` WHERE `languages`.`deleted` = :deleted AND `languages`.`hidden` = :hidden
[Fri, 24 Jul 15 17:44:03 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'languages' AND `TABLE_SCHEMA` = DATABASE()
[Fri, 24 Jul 15 17:44:03 +0200][INFO] DESCRIBE `languages`
[Fri, 24 Jul 15 17:44:03 +0200][INFO] SELECT `languages`.`uid`, `languages`.`pid`, `languages`.`tstamp`, `languages`.`crdate`, `languages`.`cruser_id`, `languages`.`deleted`, `languages`.`hidden`, `languages`.`title`, `languages`.`shorttitle` FROM `languages` WHERE `languages`.`deleted` = :deleted AND `languages`.`hidden` = :hidden
[Fri, 24 Jul 15 17:45:56 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'languages' AND `TABLE_SCHEMA` = DATABASE()
[Fri, 24 Jul 15 17:45:56 +0200][INFO] DESCRIBE `languages`
[Fri, 24 Jul 15 17:45:56 +0200][INFO] SELECT `languages`.`uid`, `languages`.`pid`, `languages`.`tstamp`, `languages`.`crdate`, `languages`.`cruser_id`, `languages`.`deleted`, `languages`.`hidden`, `languages`.`title`, `languages`.`shorttitle` FROM `languages` WHERE `languages`.`deleted` = :deleted AND `languages`.`hidden` = :hidden
[Fri, 24 Jul 15 17:45:57 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'languages' AND `TABLE_SCHEMA` = DATABASE()
[Fri, 24 Jul 15 17:45:57 +0200][INFO] DESCRIBE `languages`
[Fri, 24 Jul 15 17:45:57 +0200][INFO] SELECT `languages`.`uid`, `languages`.`pid`, `languages`.`tstamp`, `languages`.`crdate`, `languages`.`cruser_id`, `languages`.`deleted`, `languages`.`hidden`, `languages`.`title`, `languages`.`shorttitle` FROM `languages` WHERE `languages`.`deleted` = :deleted AND `languages`.`hidden` = :hidden
[Fri, 24 Jul 15 17:47:56 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'languages' AND `TABLE_SCHEMA` = DATABASE()
[Fri, 24 Jul 15 17:47:56 +0200][INFO] DESCRIBE `languages`
[Fri, 24 Jul 15 17:47:56 +0200][INFO] SELECT `languages`.`uid`, `languages`.`pid`, `languages`.`tstamp`, `languages`.`crdate`, `languages`.`cruser_id`, `languages`.`deleted`, `languages`.`hidden`, `languages`.`title`, `languages`.`shorttitle` FROM `languages` WHERE `languages`.`deleted` = :deleted AND `languages`.`hidden` = :hidden
[Fri, 24 Jul 15 17:48:16 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'languages' AND `TABLE_SCHEMA` = DATABASE()
[Fri, 24 Jul 15 17:48:16 +0200][INFO] DESCRIBE `languages`
[Fri, 24 Jul 15 17:48:16 +0200][INFO] SELECT `languages`.`uid`, `languages`.`pid`, `languages`.`tstamp`, `languages`.`crdate`, `languages`.`cruser_id`, `languages`.`deleted`, `languages`.`hidden`, `languages`.`title`, `languages`.`shorttitle` FROM `languages` WHERE `languages`.`deleted` = :deleted AND `languages`.`hidden` = :hidden
[Fri, 24 Jul 15 17:57:06 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'languages' AND `TABLE_SCHEMA` = DATABASE()
[Fri, 24 Jul 15 17:57:06 +0200][INFO] DESCRIBE `languages`
[Fri, 24 Jul 15 17:57:06 +0200][INFO] SELECT `languages`.`uid`, `languages`.`pid`, `languages`.`tstamp`, `languages`.`crdate`, `languages`.`cruser_id`, `languages`.`deleted`, `languages`.`hidden`, `languages`.`title`, `languages`.`shorttitle` FROM `languages` WHERE `languages`.`deleted` = :deleted AND `languages`.`hidden` = :hidden
[Fri, 24 Jul 15 17:57:33 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'languages' AND `TABLE_SCHEMA` = DATABASE()
[Fri, 24 Jul 15 17:57:33 +0200][INFO] DESCRIBE `languages`
[Fri, 24 Jul 15 17:57:33 +0200][INFO] SELECT `languages`.`uid`, `languages`.`pid`, `languages`.`tstamp`, `languages`.`crdate`, `languages`.`cruser_id`, `languages`.`deleted`, `languages`.`hidden`, `languages`.`title`, `languages`.`shorttitle` FROM `languages` WHERE `languages`.`deleted` = :deleted AND `languages`.`hidden` = :hidden
[Fri, 24 Jul 15 17:57:49 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'languages' AND `TABLE_SCHEMA` = DATABASE()
[Fri, 24 Jul 15 17:57:49 +0200][INFO] DESCRIBE `languages`
[Fri, 24 Jul 15 17:57:49 +0200][INFO] SELECT `languages`.`uid`, `languages`.`pid`, `languages`.`tstamp`, `languages`.`crdate`, `languages`.`cruser_id`, `languages`.`deleted`, `languages`.`hidden`, `languages`.`title`, `languages`.`shorttitle` FROM `languages` WHERE `languages`.`deleted` = :deleted AND `languages`.`hidden` = :hidden
[Fri, 24 Jul 15 17:57:51 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'languages' AND `TABLE_SCHEMA` = DATABASE()
[Fri, 24 Jul 15 17:57:51 +0200][INFO] DESCRIBE `languages`
[Fri, 24 Jul 15 17:57:51 +0200][INFO] SELECT `languages`.`uid`, `languages`.`pid`, `languages`.`tstamp`, `languages`.`crdate`, `languages`.`cruser_id`, `languages`.`deleted`, `languages`.`hidden`, `languages`.`title`, `languages`.`shorttitle` FROM `languages` WHERE `languages`.`deleted` = :deleted AND `languages`.`hidden` = :hidden
[Fri, 24 Jul 15 17:57:57 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'languages' AND `TABLE_SCHEMA` = DATABASE()
[Fri, 24 Jul 15 17:57:57 +0200][INFO] DESCRIBE `languages`
[Fri, 24 Jul 15 17:57:57 +0200][INFO] SELECT `languages`.`uid`, `languages`.`pid`, `languages`.`tstamp`, `languages`.`crdate`, `languages`.`cruser_id`, `languages`.`deleted`, `languages`.`hidden`, `languages`.`title`, `languages`.`shorttitle` FROM `languages` WHERE `languages`.`deleted` = :deleted AND `languages`.`hidden` = :hidden
[Fri, 24 Jul 15 17:58:14 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'languages' AND `TABLE_SCHEMA` = DATABASE()
[Fri, 24 Jul 15 17:58:14 +0200][INFO] DESCRIBE `languages`
[Fri, 24 Jul 15 17:58:14 +0200][INFO] SELECT `languages`.`uid`, `languages`.`pid`, `languages`.`tstamp`, `languages`.`crdate`, `languages`.`cruser_id`, `languages`.`deleted`, `languages`.`hidden`, `languages`.`title`, `languages`.`shorttitle` FROM `languages` WHERE `languages`.`deleted` = :deleted AND `languages`.`hidden` = :hidden
[Fri, 24 Jul 15 18:02:37 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'languages' AND `TABLE_SCHEMA` = DATABASE()
[Fri, 24 Jul 15 18:02:37 +0200][INFO] DESCRIBE `languages`
[Fri, 24 Jul 15 18:02:37 +0200][INFO] SELECT `languages`.`uid`, `languages`.`pid`, `languages`.`tstamp`, `languages`.`crdate`, `languages`.`cruser_id`, `languages`.`deleted`, `languages`.`hidden`, `languages`.`title`, `languages`.`shorttitle` FROM `languages` WHERE `languages`.`deleted` = :deleted AND `languages`.`hidden` = :hidden
[Fri, 24 Jul 15 18:02:39 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'languages' AND `TABLE_SCHEMA` = DATABASE()
[Fri, 24 Jul 15 18:02:39 +0200][INFO] DESCRIBE `languages`
[Fri, 24 Jul 15 18:02:39 +0200][INFO] SELECT `languages`.`uid`, `languages`.`pid`, `languages`.`tstamp`, `languages`.`crdate`, `languages`.`cruser_id`, `languages`.`deleted`, `languages`.`hidden`, `languages`.`title`, `languages`.`shorttitle` FROM `languages` WHERE `languages`.`deleted` = :deleted AND `languages`.`hidden` = :hidden
[Fri, 24 Jul 15 18:02:46 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'languages' AND `TABLE_SCHEMA` = DATABASE()
[Fri, 24 Jul 15 18:02:46 +0200][INFO] DESCRIBE `languages`
[Fri, 24 Jul 15 18:02:46 +0200][INFO] SELECT `languages`.`uid`, `languages`.`pid`, `languages`.`tstamp`, `languages`.`crdate`, `languages`.`cruser_id`, `languages`.`deleted`, `languages`.`hidden`, `languages`.`title`, `languages`.`shorttitle` FROM `languages` WHERE `languages`.`deleted` = :deleted AND `languages`.`hidden` = :hidden
[Fri, 24 Jul 15 18:02:55 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'languages' AND `TABLE_SCHEMA` = DATABASE()
[Fri, 24 Jul 15 18:02:55 +0200][INFO] DESCRIBE `languages`
[Fri, 24 Jul 15 18:02:55 +0200][INFO] SELECT `languages`.`uid`, `languages`.`pid`, `languages`.`tstamp`, `languages`.`crdate`, `languages`.`cruser_id`, `languages`.`deleted`, `languages`.`hidden`, `languages`.`title`, `languages`.`shorttitle` FROM `languages` WHERE `languages`.`deleted` = :deleted AND `languages`.`hidden` = :hidden
[Fri, 24 Jul 15 18:03:11 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'languages' AND `TABLE_SCHEMA` = DATABASE()
[Fri, 24 Jul 15 18:03:11 +0200][INFO] DESCRIBE `languages`
[Fri, 24 Jul 15 18:03:11 +0200][INFO] SELECT `languages`.`uid`, `languages`.`pid`, `languages`.`tstamp`, `languages`.`crdate`, `languages`.`cruser_id`, `languages`.`deleted`, `languages`.`hidden`, `languages`.`title`, `languages`.`shorttitle` FROM `languages` WHERE `languages`.`deleted` = :deleted AND `languages`.`hidden` = :hidden
[Fri, 24 Jul 15 18:06:25 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'languages' AND `TABLE_SCHEMA` = DATABASE()
[Fri, 24 Jul 15 18:06:25 +0200][INFO] DESCRIBE `languages`
[Fri, 24 Jul 15 18:06:26 +0200][INFO] SELECT `languages`.`uid`, `languages`.`pid`, `languages`.`tstamp`, `languages`.`crdate`, `languages`.`cruser_id`, `languages`.`deleted`, `languages`.`hidden`, `languages`.`title`, `languages`.`shorttitle` FROM `languages` WHERE `languages`.`deleted` = :deleted AND `languages`.`hidden` = :hidden
[Fri, 24 Jul 15 18:06:30 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'languages' AND `TABLE_SCHEMA` = DATABASE()
[Fri, 24 Jul 15 18:06:30 +0200][INFO] DESCRIBE `languages`
[Fri, 24 Jul 15 18:06:30 +0200][INFO] SELECT `languages`.`uid`, `languages`.`pid`, `languages`.`tstamp`, `languages`.`crdate`, `languages`.`cruser_id`, `languages`.`deleted`, `languages`.`hidden`, `languages`.`title`, `languages`.`shorttitle` FROM `languages` WHERE `languages`.`deleted` = :deleted AND `languages`.`hidden` = :hidden
[Fri, 24 Jul 15 18:06:32 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'languages' AND `TABLE_SCHEMA` = DATABASE()
[Fri, 24 Jul 15 18:06:32 +0200][INFO] DESCRIBE `languages`
[Fri, 24 Jul 15 18:06:32 +0200][INFO] SELECT `languages`.`uid`, `languages`.`pid`, `languages`.`tstamp`, `languages`.`crdate`, `languages`.`cruser_id`, `languages`.`deleted`, `languages`.`hidden`, `languages`.`title`, `languages`.`shorttitle` FROM `languages` WHERE `languages`.`deleted` = :deleted AND `languages`.`hidden` = :hidden
[Fri, 24 Jul 15 18:06:44 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'languages' AND `TABLE_SCHEMA` = DATABASE()
[Fri, 24 Jul 15 18:06:44 +0200][INFO] DESCRIBE `languages`
[Fri, 24 Jul 15 18:06:44 +0200][INFO] SELECT `languages`.`uid`, `languages`.`pid`, `languages`.`tstamp`, `languages`.`crdate`, `languages`.`cruser_id`, `languages`.`deleted`, `languages`.`hidden`, `languages`.`title`, `languages`.`shorttitle` FROM `languages` WHERE `languages`.`deleted` = :deleted AND `languages`.`hidden` = :hidden
[Fri, 24 Jul 15 18:07:09 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'languages' AND `TABLE_SCHEMA` = DATABASE()
[Fri, 24 Jul 15 18:07:09 +0200][INFO] DESCRIBE `languages`
[Fri, 24 Jul 15 18:07:09 +0200][INFO] SELECT `languages`.`uid`, `languages`.`pid`, `languages`.`tstamp`, `languages`.`crdate`, `languages`.`cruser_id`, `languages`.`deleted`, `languages`.`hidden`, `languages`.`title`, `languages`.`shorttitle` FROM `languages` WHERE `languages`.`deleted` = :deleted AND `languages`.`hidden` = :hidden
[Mon, 27 Jul 15 09:08:18 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'languages' AND `TABLE_SCHEMA` = DATABASE()
[Mon, 27 Jul 15 09:08:18 +0200][INFO] DESCRIBE `languages`
[Mon, 27 Jul 15 09:08:18 +0200][INFO] SELECT `languages`.`uid`, `languages`.`pid`, `languages`.`tstamp`, `languages`.`crdate`, `languages`.`cruser_id`, `languages`.`deleted`, `languages`.`hidden`, `languages`.`title`, `languages`.`shorttitle` FROM `languages` WHERE `languages`.`deleted` = :deleted AND `languages`.`hidden` = :hidden
[Mon, 27 Jul 15 09:15:11 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'languages' AND `TABLE_SCHEMA` = DATABASE()
[Mon, 27 Jul 15 09:15:11 +0200][INFO] DESCRIBE `languages`
[Mon, 27 Jul 15 09:15:11 +0200][INFO] SELECT `languages`.`uid`, `languages`.`pid`, `languages`.`tstamp`, `languages`.`crdate`, `languages`.`cruser_id`, `languages`.`deleted`, `languages`.`hidden`, `languages`.`title`, `languages`.`shorttitle` FROM `languages` WHERE `languages`.`deleted` = :deleted AND `languages`.`hidden` = :hidden
[Mon, 27 Jul 15 09:15:20 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'languages' AND `TABLE_SCHEMA` = DATABASE()
[Mon, 27 Jul 15 09:15:20 +0200][INFO] DESCRIBE `languages`
[Mon, 27 Jul 15 09:15:20 +0200][INFO] SELECT `languages`.`uid`, `languages`.`pid`, `languages`.`tstamp`, `languages`.`crdate`, `languages`.`cruser_id`, `languages`.`deleted`, `languages`.`hidden`, `languages`.`title`, `languages`.`shorttitle` FROM `languages` WHERE `languages`.`deleted` = :deleted AND `languages`.`hidden` = :hidden
[Mon, 27 Jul 15 09:17:53 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'languages' AND `TABLE_SCHEMA` = DATABASE()
[Mon, 27 Jul 15 09:17:53 +0200][INFO] DESCRIBE `languages`
[Mon, 27 Jul 15 09:17:53 +0200][INFO] SELECT `languages`.`uid`, `languages`.`pid`, `languages`.`tstamp`, `languages`.`crdate`, `languages`.`cruser_id`, `languages`.`deleted`, `languages`.`hidden`, `languages`.`title`, `languages`.`shorttitle` FROM `languages` WHERE `languages`.`deleted` = :deleted AND `languages`.`hidden` = :hidden
[Mon, 27 Jul 15 09:22:30 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'languages' AND `TABLE_SCHEMA` = DATABASE()
[Mon, 27 Jul 15 09:22:30 +0200][INFO] DESCRIBE `languages`
[Mon, 27 Jul 15 09:22:30 +0200][INFO] SELECT `languages`.`uid`, `languages`.`pid`, `languages`.`tstamp`, `languages`.`crdate`, `languages`.`cruser_id`, `languages`.`deleted`, `languages`.`hidden`, `languages`.`title`, `languages`.`shorttitle` FROM `languages` WHERE `languages`.`deleted` = :deleted AND `languages`.`hidden` = :hidden
[Mon, 27 Jul 15 09:22:36 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'languages' AND `TABLE_SCHEMA` = DATABASE()
[Mon, 27 Jul 15 09:22:36 +0200][INFO] DESCRIBE `languages`
[Mon, 27 Jul 15 09:22:37 +0200][INFO] SELECT `languages`.`uid`, `languages`.`pid`, `languages`.`tstamp`, `languages`.`crdate`, `languages`.`cruser_id`, `languages`.`deleted`, `languages`.`hidden`, `languages`.`title`, `languages`.`shorttitle` FROM `languages` WHERE `languages`.`deleted` = :deleted AND `languages`.`hidden` = :hidden
[Mon, 27 Jul 15 09:23:01 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'languages' AND `TABLE_SCHEMA` = DATABASE()
[Mon, 27 Jul 15 09:23:01 +0200][INFO] DESCRIBE `languages`
[Mon, 27 Jul 15 09:23:01 +0200][INFO] SELECT `languages`.`uid`, `languages`.`pid`, `languages`.`tstamp`, `languages`.`crdate`, `languages`.`cruser_id`, `languages`.`deleted`, `languages`.`hidden`, `languages`.`title`, `languages`.`shorttitle` FROM `languages` WHERE `languages`.`deleted` = :deleted AND `languages`.`hidden` = :hidden
[Mon, 27 Jul 15 09:23:22 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'languages' AND `TABLE_SCHEMA` = DATABASE()
[Mon, 27 Jul 15 09:23:22 +0200][INFO] DESCRIBE `languages`
[Mon, 27 Jul 15 09:23:22 +0200][INFO] SELECT `languages`.`uid`, `languages`.`pid`, `languages`.`tstamp`, `languages`.`crdate`, `languages`.`cruser_id`, `languages`.`deleted`, `languages`.`hidden`, `languages`.`title`, `languages`.`shorttitle` FROM `languages` WHERE `languages`.`deleted` = :deleted AND `languages`.`hidden` = :hidden
[Mon, 27 Jul 15 09:23:52 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'languages' AND `TABLE_SCHEMA` = DATABASE()
[Mon, 27 Jul 15 09:23:52 +0200][INFO] DESCRIBE `languages`
[Mon, 27 Jul 15 09:23:52 +0200][INFO] SELECT `languages`.`uid`, `languages`.`pid`, `languages`.`tstamp`, `languages`.`crdate`, `languages`.`cruser_id`, `languages`.`deleted`, `languages`.`hidden`, `languages`.`title`, `languages`.`shorttitle` FROM `languages` WHERE `languages`.`deleted` = :deleted AND `languages`.`hidden` = :hidden
[Mon, 27 Jul 15 09:24:30 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'languages' AND `TABLE_SCHEMA` = DATABASE()
[Mon, 27 Jul 15 09:24:30 +0200][INFO] DESCRIBE `languages`
[Mon, 27 Jul 15 09:24:30 +0200][INFO] SELECT `languages`.`uid`, `languages`.`pid`, `languages`.`tstamp`, `languages`.`crdate`, `languages`.`cruser_id`, `languages`.`deleted`, `languages`.`hidden`, `languages`.`title`, `languages`.`shorttitle` FROM `languages` WHERE `languages`.`deleted` = :deleted AND `languages`.`hidden` = :hidden
[Mon, 27 Jul 15 09:25:45 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'languages' AND `TABLE_SCHEMA` = DATABASE()
[Mon, 27 Jul 15 09:25:45 +0200][INFO] DESCRIBE `languages`
[Mon, 27 Jul 15 09:25:45 +0200][INFO] SELECT `languages`.`uid`, `languages`.`pid`, `languages`.`tstamp`, `languages`.`crdate`, `languages`.`cruser_id`, `languages`.`deleted`, `languages`.`hidden`, `languages`.`title`, `languages`.`shorttitle` FROM `languages` WHERE `languages`.`deleted` = :deleted AND `languages`.`hidden` = :hidden
[Mon, 27 Jul 15 09:29:12 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'languages' AND `TABLE_SCHEMA` = DATABASE()
[Mon, 27 Jul 15 09:29:12 +0200][INFO] DESCRIBE `languages`
[Mon, 27 Jul 15 09:29:12 +0200][INFO] SELECT `languages`.`uid`, `languages`.`pid`, `languages`.`tstamp`, `languages`.`crdate`, `languages`.`cruser_id`, `languages`.`deleted`, `languages`.`hidden`, `languages`.`title`, `languages`.`shorttitle` FROM `languages` WHERE `languages`.`deleted` = :deleted AND `languages`.`hidden` = :hidden
[Mon, 27 Jul 15 09:29:20 +0200][INFO] SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'languages' AND `TABLE_SCHEMA` = DATABASE()
[Mon, 27 Jul 15 09:29:20 +0200][INFO] DESCRIBE `languages`
[Mon, 27 Jul 15 09:29:20 +0200][INFO] SELECT `languages`.`uid`, `languages`.`pid`, `languages`.`tstamp`, `languages`.`crdate`, `languages`.`cruser_id`, `languages`.`deleted`, `languages`.`hidden`, `languages`.`title`, `languages`.`shorttitle` FROM `languages` WHERE `languages`.`deleted` = :deleted AND `languages`.`hidden` = :hidden
